,MovieID,Title,Genres,Number_of_Ratings,Average_Rating
2754,2965,"Omega Code, The (1999)",Action,72,2.0277777777777777
2755,2966,"Straight Story, The (1999)",Drama,429,4.055944055944056
2756,2967,"Bad Seed, The (1956)",Drama|Thriller,127,3.748031496062992
2757,2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,1010,3.6940594059405942
2758,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,91,3.912087912087912
2759,2970,Fitzcarraldo (1982),Adventure|Drama,98,3.9591836734693877
2760,2971,All That Jazz (1979),Musical,317,3.823343848580442
2761,2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,65,4.015384615384615
2762,2973,Crimes and Misdemeanors (1989),Comedy,460,4.05
2763,2974,Bats (1999),Horror|Thriller,67,1.835820895522388
2764,2975,"Best Man, The (1999)",Drama,111,3.036036036036036
2765,2976,Bringing Out the Dead (1999),Drama|Horror,557,3.0718132854578095
2766,2977,Crazy in Alabama (1999),Comedy|Drama,45,2.911111111111111
2767,2978,Three to Tango (1999),Comedy|Romance,103,2.8446601941747574
2768,2979,Body Shots (1999),Drama,37,2.189189189189189
2769,2981,"Brother, Can You Spare a Dime? (1975)",Documentary,15,3.7333333333333334
2770,2982,"Guardian, The (1990)",Horror|Thriller,38,2.1052631578947367
2771,2983,"Ipcress File, The (1965)",Thriller,81,3.9876543209876543
2772,2984,On Any Sunday (1971),Documentary,9,3.4444444444444446
2773,2985,Robocop (1987),Action|Crime|Sci-Fi,1229,3.451586655817738
2774,2986,Robocop 2 (1990),Action|Crime|Sci-Fi,493,2.3813387423935093
2775,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1799,3.6798221234018897
2776,2988,Melvin and Howard (1980),Drama,108,3.638888888888889
2777,2989,For Your Eyes Only (1981),Action,425,3.501176470588235
2778,2990,Licence to Kill (1989),Action,385,3.2
2779,2991,Live and Let Die (1973),Action,422,3.5924170616113744
2780,2992,Rawhead Rex (1986),Horror|Thriller,31,2.4838709677419355
2781,2993,Thunderball (1965),Action,404,3.7054455445544554
2782,2994,"City, The (1998)",Drama,10,3.5
2783,2995,"House on Haunted Hill, The (1999)",Horror,341,2.30791788856305
2784,2996,Music of the Heart (1999),Drama,133,3.4285714285714284
2785,2997,Being John Malkovich (1999),Comedy,2241,4.125390450691656
2786,2998,Dreaming of Joseph Lees (1998),Romance,13,3.5384615384615383
2787,2999,Man of the Century (1999),Comedy,4,4.0
2788,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,345,4.147826086956521
2789,3001,"Suburbans, The (1999)",Drama,6,1.6666666666666667
2790,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,35,3.914285714285714
2791,3003,Train of Life (Train De Vie) (1998),Comedy|Drama,8,3.25
2792,3004,"Bachelor, The (1999)",Comedy|Romance,252,2.4801587301587302
2793,3005,"Bone Collector, The (1999)",Thriller,640,3.3765625
2794,3006,"Insider, The (1999)",Drama,884,4.0588235294117645
2795,3007,American Movie (1999),Documentary,295,4.013559322033898
2796,3008,Last Night (1998),Thriller,51,3.7254901960784315
2797,3010,Rosetta (1999),Drama,35,3.6
2798,3011,"They Shoot Horses, Don't They? (1969)",Drama,149,3.610738255033557
2799,3012,Battling Butler (1926),Comedy,10,3.4
2800,3013,Bride of Re-Animator (1990),Comedy|Horror,65,2.8923076923076922
2801,3014,Bustin' Loose (1981),Comedy,49,2.9183673469387754
2802,3015,Coma (1978),Thriller,144,3.375
2803,3016,Creepshow (1982),Horror,447,3.1588366890380315
2804,3017,Creepshow 2 (1987),Horror,104,2.5288461538461537
2805,3018,Re-Animator (1985),Horror,248,3.475806451612903
2806,3019,Drugstore Cowboy (1989),Crime|Drama,416,3.920673076923077
2807,3020,Falling Down (1993),Action|Drama,524,3.4522900763358777
2808,3021,"Funhouse, The (1981)",Horror,36,2.861111111111111
2809,3022,"General, The (1927)",Comedy,206,4.368932038834951
2810,3024,Piranha (1978),Horror|Sci-Fi,161,2.347826086956522
2811,3025,Rough Night in Jericho (1967),Western,14,3.2857142857142856
2812,3026,Slaughterhouse (1987),Horror,8,1.5
2813,3027,Slaughterhouse 2 (1988),Horror,7,1.1428571428571428
2814,3028,"Taming of the Shrew, The (1967)",Comedy,139,3.762589928057554
2815,3029,Nighthawks (1981),Action|Drama,190,3.2736842105263158
2816,3030,Yojimbo (1961),Comedy|Drama|Western,215,4.404651162790698
2817,3031,Repossessed (1990),Comedy,53,2.150943396226415
2818,3032,"Omega Man, The (1971)",Sci-Fi,224,3.5401785714285716
2819,3033,Spaceballs (1987),Comedy|Sci-Fi,899,3.2836484983314795
2820,3034,Robin Hood (1973),Animation|Children's,343,3.7434402332361514
2821,3035,Mister Roberts (1955),Comedy|Drama|War,421,4.149643705463183
2822,3036,Quest for Fire (1981),Adventure,174,3.2298850574712645
2823,3037,Little Big Man (1970),Comedy|Drama|Western,591,4.04399323181049
2824,3038,"Face in the Crowd, A (1957)",Drama,74,4.202702702702703
2825,3039,Trading Places (1983),Comedy,839,3.828367103694875
2826,3040,Meatballs (1979),Comedy,315,3.311111111111111
2827,3041,Meatballs Part II (1984),Comedy,73,1.6986301369863013
2828,3042,Meatballs III (1987),Comedy,65,1.5538461538461539
2829,3043,Meatballs 4 (1992),Comedy,40,1.725
2830,3044,Dead Again (1991),Mystery|Romance|Thriller,583,3.855917667238422
2831,3045,Peter's Friends (1992),Comedy|Drama,118,3.093220338983051
2832,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,85,3.4941176470588236
2833,3047,Experience Preferred... But Not Essential (1982),Drama,18,3.5555555555555554
2834,3048,Under the Rainbow (1981),Comedy,71,2.352112676056338
2835,3049,How I Won the War (1967),Comedy|War,37,3.2432432432432434
2836,3050,Light It Up (1999),Drama,16,3.125
2837,3051,Anywhere But Here (1999),Drama,161,2.950310559006211
2838,3052,Dogma (1999),Comedy,989,3.7128412537917086
2839,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,341,3.0175953079178885
2840,3054,Pokémon: The First Movie (1998),Animation|Children's,136,1.9779411764705883
2841,3055,Felicia's Journey (1999),Thriller,82,3.3902439024390243
2842,3056,Oxygen (1999),Thriller,6,3.6666666666666665
2843,3057,Where's Marlowe? (1999),Comedy,2,4.0
2844,3058,"Ape, The (1940)",Horror|Sci-Fi,12,2.1666666666666665
2845,3060,"Commitments, The (1991)",Comedy|Drama,558,3.8315412186379927
2846,3061,Holiday Inn (1942),Comedy|Musical,275,3.88
2847,3062,"Longest Day, The (1962)",Action|Drama|War,352,3.971590909090909
2848,3063,Poison Ivy (1992),Thriller,139,2.7194244604316546
2849,3064,Poison Ivy: New Seduction (1997),Thriller,60,2.5
2850,3065,Ten Benny (1997),Drama,1,4.0
2851,3066,Tora! Tora! Tora! (1970),War,194,3.7010309278350517
2852,3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,353,3.8923512747875355
2853,3068,"Verdict, The (1982)",Drama,379,3.865435356200528
2854,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,55,3.8181818181818183
2855,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,611,3.3878887070376433
2856,3071,Stand and Deliver (1987),Drama,327,3.764525993883792
2857,3072,Moonstruck (1987),Comedy,982,3.7871690427698574
2858,3073,"Sandpiper, The (1965)",Drama|Romance,33,3.242424242424242
2859,3074,Jeremiah Johnson (1972),Western,222,3.7882882882882885
2860,3075,Repulsion (1965),Thriller,69,3.9855072463768115
2861,3076,Irma la Douce (1963),Comedy,93,3.7096774193548385
2862,3077,42 Up (1998),Documentary,88,4.2272727272727275
2863,3078,Liberty Heights (1999),Drama,155,3.6516129032258067
2864,3079,Mansfield Park (1999),Drama,145,3.882758620689655
2865,3081,Sleepy Hollow (1999),Horror|Romance,1066,3.516885553470919
2866,3082,"World Is Not Enough, The (1999)",Action|Thriller,862,3.379350348027842
2867,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,394,4.086294416243655
2868,3084,Home Page (1999),Documentary,2,3.5
2869,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,2,2.5
2870,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,81,3.580246913580247
2871,3087,Scrooged (1988),Comedy,516,3.4786821705426356
2872,3088,Harvey (1950),Comedy,356,4.089887640449438
2873,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,252,4.357142857142857
2874,3090,Matewan (1987),Drama,177,4.141242937853107
2875,3091,Kagemusha (1980),Drama|War,141,4.283687943262412
2876,3092,Chushingura (1962),Drama,20,4.0
2877,3093,McCabe & Mrs. Miller (1971),Drama|Western,208,3.6971153846153846
2878,3094,Maurice (1987),Drama|Romance,101,3.8514851485148514
2879,3095,"Grapes of Wrath, The (1940)",Drama,521,4.134357005758157
2880,3096,My Man Godfrey (1957),Comedy,93,3.956989247311828
2881,3097,"Shop Around the Corner, The (1940)",Comedy|Romance,206,4.038834951456311
2882,3098,"Natural, The (1984)",Drama,548,3.832116788321168
2883,3099,Shampoo (1975),Comedy|Romance,273,3.238095238095238
2884,3100,"River Runs Through It, A (1992)",Drama,623,3.756019261637239
2885,3101,Fatal Attraction (1987),Thriller,802,3.669576059850374
2886,3102,Jagged Edge (1985),Thriller,244,3.6434426229508197
2887,3103,Stanley & Iris (1990),Drama|Romance,68,3.0588235294117645
2888,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,765,3.8562091503267975
2889,3105,Awakenings (1990),Drama,680,3.7808823529411764
2890,3106,Come See the Paradise (1990),Drama|Romance,25,3.24
2891,3107,Backdraft (1991),Action|Drama,869,3.440736478711162
2892,3108,"Fisher King, The (1991)",Comedy|Drama|Romance,945,3.6264550264550266
2893,3109,"River, The (1984)",Drama,64,3.21875
2894,3110,Country (1984),Drama,33,3.393939393939394
2895,3111,Places in the Heart (1984),Drama,213,3.699530516431925
2896,3112,'Night Mother (1986),Drama,70,3.3714285714285714
2897,3113,End of Days (1999),Action|Thriller,564,2.629432624113475
2898,3114,Toy Story 2 (1999),Animation|Children's|Comedy,1585,4.218927444794953
2899,3115,Flawless (1999),Drama,110,3.1636363636363636
2900,3116,Miss Julie (1999),Drama,11,2.727272727272727
2901,3117,Ride with the Devil (1999),Drama|Romance|War,73,3.3013698630136985
2902,3118,Tumbleweeds (1999),Drama,66,3.5303030303030303
2903,3119,Bay of Blood (Reazione a catena) (1971),Horror,3,1.6666666666666667
2904,3120,"Distinguished Gentleman, The (1992)",Comedy,130,3.0153846153846153
2905,3121,"Hitch-Hiker, The (1953)",Film-Noir,18,3.5555555555555554
2906,3122,Santa Fe Trail (1940),Drama|Romance|Western,29,3.3793103448275863
2907,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,3,1.0
2908,3124,Agnes Browne (1999),Comedy|Drama,34,3.323529411764706
2909,3125,"End of the Affair, The (1999)",Drama,200,3.515
2910,3126,"End of the Affair, The (1955)",Drama,3,4.0
2911,3127,Holy Smoke (1999),Drama,56,3.232142857142857
2912,3128,"Map of the World, A (1999)",Drama,51,3.450980392156863
2913,3129,Sweet and Lowdown (1999),Comedy|Drama,288,3.701388888888889
2914,3130,Bonfire of the Vanities (1990),Comedy,118,2.3728813559322033
2915,3131,Broadway Damage (1997),Comedy,2,3.5
2916,3132,Daddy Long Legs (1919),Comedy,38,3.6315789473684212
2917,3133,Go West (1925),Comedy,42,3.7142857142857144
2918,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,165,4.33939393939394
2919,3135,"Great Santini, The (1979)",Drama,195,3.948717948717949
2920,3136,"James Dean Story, The (1957)",Documentary,3,3.0
2921,3137,"Sea Wolves, The (1980)",Action|War,16,3.8125
2922,3138,Stealing Home (1988),Drama,66,3.196969696969697
2923,3139,Tarzan the Fearless (1933),Action|Adventure,17,3.176470588235294
2924,3140,"Three Ages, The (1923)",Comedy,9,3.4444444444444446
2925,3141,"Two Jakes, The (1990)",Drama,62,3.0483870967741935
2926,3142,U2: Rattle and Hum (1988),Documentary|Musical,130,3.3846153846153846
2927,3143,Hell in the Pacific (1968),Drama|War,33,3.696969696969697
2928,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,49,3.2653061224489797
2929,3145,"Cradle Will Rock, The (1999)",Drama,259,3.359073359073359
2930,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,308,2.762987012987013
2931,3147,"Green Mile, The (1999)",Drama|Thriller,1222,4.154664484451718
2932,3148,"Cider House Rules, The (1999)",Drama,711,3.952180028129395
2933,3149,Diamonds (1999),Mystery,9,2.4444444444444446
2934,3150,"War Zone, The (1999)",Drama,60,3.683333333333333
2935,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,1,2.0
2936,3152,"Last Picture Show, The (1971)",Drama,354,3.9717514124293785
2937,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,258,3.616279069767442
2938,3154,Blood on the Sun (1945),Drama|War,8,3.5
2939,3155,Anna and the King (1999),Drama|Romance,333,3.4144144144144146
2940,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,383,2.906005221932115
2941,3157,Stuart Little (1999),Children's|Comedy,520,3.15
2942,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,44,3.6363636363636362
2943,3159,Fantasia 2000 (1999),Animation|Children's|Musical,453,3.8057395143487858
2944,3160,Magnolia (1999),Drama,1113,3.8939802336028753
2945,3161,Onegin (1999),Drama,19,3.473684210526316
2946,3162,Simpatico (1999),Comedy|Drama,21,2.4761904761904763
2947,3163,Topsy-Turvy (1999),Drama,304,3.7039473684210527
2948,3164,"Alley Cats, The (1968)",Drama,1,4.0
2949,3165,Boiling Point (1993),Action|Drama,61,2.622950819672131
2950,3166,Brenda Starr (1989),Adventure,6,1.1666666666666667
2951,3167,Carnal Knowledge (1971),Drama,166,3.6325301204819276
2952,3168,Easy Rider (1969),Adventure|Drama,485,3.7711340206185566
2953,3169,"Falcon and the Snowman, The (1984)",Drama,253,3.513833992094862
2954,3171,Room at the Top (1959),Drama,25,3.92
2955,3172,Ulysses (Ulisse) (1954),Adventure,1,5.0
2956,3173,Any Given Sunday (1999),Drama,483,3.1262939958592133
2957,3174,Man on the Moon (1999),Comedy|Drama,874,3.48512585812357
2958,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1728,3.771412037037037
2959,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1331,3.503380916604057
2960,3177,Next Friday (1999),Comedy,168,2.6011904761904763
2961,3178,"Hurricane, The (1999)",Drama,509,3.848722986247544
2962,3179,Angela's Ashes (1999),Drama,225,3.4133333333333336
2963,3180,Play it to the Bone (1999),Comedy|Drama,70,2.2
2964,3181,Titus (1999),Drama,163,3.7116564417177913
2965,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,124,3.9596774193548385
2966,3183,"Third Miracle, The (1999)",Drama,45,3.6222222222222222
2967,3184,Montana (1998),Action|Comedy|Crime|Drama,5,3.0
2968,3185,Snow Falling on Cedars (1999),Drama,398,3.4120603015075375
2969,3186,"Girl, Interrupted (1999)",Drama,431,3.4779582366589326
2970,3187,Trans (1998),Drama,3,3.0
2971,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,54,3.7037037037037037
2972,3189,My Dog Skip (1999),Comedy,300,3.6433333333333335
2973,3190,Supernova (2000),Adventure|Sci-Fi,161,2.1490683229813663
2974,3192,"Terrorist, The (Malli) (1998)",Drama,24,4.083333333333333
2975,3194,"Way We Were, The (1973)",Drama,220,3.3045454545454547
2976,3196,Stalag 17 (1953),Drama|War,394,4.228426395939087
2977,3197,"Presidio, The (1988)",Action,251,3.302788844621514
2978,3198,Papillon (1973),Drama,325,4.073846153846154
2979,3199,Pal Joey (1957),Comedy|Musical|Romance,72,3.3472222222222223
2980,3200,"Last Detail, The (1973)",Comedy|Drama,172,3.8488372093023258
2981,3201,Five Easy Pieces (1970),Drama,359,3.9526462395543174
2982,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,1,1.0
2983,3203,Dead Calm (1989),Thriller,497,3.6780684104627768
2984,3204,"Boys from Brazil, The (1978)",Thriller,204,3.661764705882353
2985,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,4,2.25
2986,3206,Against All Odds (1984),Romance,133,3.2481203007518795
2987,3207,"Snows of Kilimanjaro, The (1952)",Adventure,5,3.2
2988,3208,Loaded Weapon 1 (1993),Action|Comedy,264,2.7613636363636362
2989,3209,"Loves of Carmen, The (1948)",Drama,1,1.0
2990,3210,Fast Times at Ridgemont High (1982),Comedy,886,3.8374717832957113
2991,3211,"Cry in the Dark, A (1988)",Drama,66,3.515151515151515
2992,3212,Born to Win (1971),Drama,2,2.5
2993,3213,Batman: Mask of the Phantasm (1993),Animation|Children's,232,3.560344827586207
2994,3214,American Flyers (1985),Drama,97,3.329896907216495
2995,3215,Voyage of the Damned (1976),Drama,11,3.1818181818181817
2996,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,3,3.3333333333333335
2997,3217,"Star Is Born, A (1937)",Drama,91,3.3516483516483517
2998,3218,Poison (1991),Drama,32,3.1875
2999,3219,Pacific Heights (1990),Thriller,447,3.2550335570469797
3000,3220,Night Tide (1961),Drama,1,2.0
3001,3221,"Draughtsman's Contract, The (1982)",Drama,29,3.413793103448276
3002,3222,Carmen (1984),Drama,30,4.166666666666667
3003,3223,"Zed & Two Noughts, A (1985)",Drama,29,3.413793103448276
3004,3224,Woman in the Dunes (Suna no onna) (1964),Drama,77,4.0519480519480515
3005,3225,Down to You (2000),Comedy|Romance,122,2.6885245901639343
3006,3228,Wirey Spindell (1999),Comedy,2,1.0
3007,3229,Another Man's Poison (1952),Crime|Drama,1,4.0
3008,3230,"Odessa File, The (1974)",Thriller,78,3.6666666666666665
3009,3232,Seven Chances (1925),Comedy,5,4.0
3010,3233,Smashing Time (1967),Comedy,2,5.0
3011,3235,Where the Buffalo Roam (1980),Comedy,71,3.0
3012,3236,Zachariah (1971),Western,2,3.5
3013,3237,Kestrel's Eye (Falkens öga) (1998),Documentary,1,1.0
3014,3238,Eye of the Beholder (1999),Thriller,267,2.134831460674157
3015,3239,Isn't She Great? (2000),Comedy,37,2.3783783783783785
3016,3240,"Big Tease, The (1999)",Comedy,33,3.272727272727273
3017,3241,"Cup, The (Phörpa) (1999)",Comedy,57,3.6666666666666665
3018,3242,Santitos (1997),Comedy,3,3.6666666666666665
3019,3243,Encino Man (1992),Comedy,293,2.5017064846416384
3020,3244,"Goodbye Girl, The (1977)",Comedy|Romance,322,3.6956521739130435
3021,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,5,4.8
3022,3246,Malcolm X (1992),Drama,475,3.903157894736842
3023,3247,Sister Act (1992),Comedy|Crime,666,3.1681681681681684
3024,3248,Sister Act 2: Back in the Habit (1993),Comedy,202,2.5396039603960396
3025,3249,"Hand That Rocks the Cradle, The (1992)",Thriller,340,3.135294117647059
3026,3250,Alive (1993),Drama,366,3.401639344262295
3027,3251,Agnes of God (1985),Drama|Mystery,276,3.380434782608696
3028,3252,Scent of a Woman (1992),Drama,555,3.7135135135135133
3029,3253,Wayne's World (1992),Comedy,1120,3.600892857142857
3030,3254,Wayne's World 2 (1993),Comedy,433,2.884526558891455
3031,3255,"League of Their Own, A (1992)",Comedy|Drama,1099,3.6797088262056414
3032,3256,Patriot Games (1992),Action|Thriller,1052,3.75
3033,3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,626,2.8594249201277955
3034,3258,Death Becomes Her (1992),Comedy,339,2.752212389380531
3035,3259,Far and Away (1992),Drama|Romance,403,3.369727047146402
3036,3260,Howards End (1992),Drama,480,3.7291666666666665
3037,3261,Singles (1992),Comedy|Drama|Romance,429,3.4825174825174825
3038,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,163,2.9693251533742333
3039,3263,White Men Can't Jump (1992),Comedy,667,3.188905547226387
3040,3264,Buffy the Vampire Slayer (1992),Comedy|Horror,512,3.091796875
3041,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,327,4.137614678899083
3042,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,154,3.655844155844156
3043,3267,"Mariachi, El (1992)",Action|Thriller,483,3.6873706004140785
3044,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,179,1.782122905027933
3045,3269,Forever Young (1992),Adventure|Romance|Sci-Fi,477,3.20335429769392
3046,3270,"Cutting Edge, The (1992)",Drama,200,3.285
3047,3271,Of Mice and Men (1992),Drama,328,3.847560975609756
3048,3272,Bad Lieutenant (1992),Crime|Drama,171,3.2046783625730995
3049,3273,Scream 3 (2000),Horror|Mystery|Thriller,577,2.733102253032929
3050,3274,Single White Female (1992),Action,438,3.1073059360730593
3051,3275,"Boondock Saints, The (1999)",Action|Comedy,92,3.619565217391304
3052,3276,Gun Shy (2000),Comedy,46,2.652173913043478
3053,3277,Beloved/Friend (Amigo/Amado) (1999),Drama,1,4.0
3054,3280,"Baby, The (1973)",Horror,1,5.0
3055,3281,"Brandon Teena Story, The (1998)",Documentary,49,4.040816326530612
3056,3282,Different for Girls (1996),Comedy,10,3.7
3057,3283,Minnie and Moskowitz (1971),Action,15,3.466666666666667
3058,3284,They Might Be Giants (1971),Comedy|Romance,45,3.7333333333333334
3059,3285,"Beach, The (2000)",Adventure|Drama,423,2.702127659574468
3060,3286,Snow Day (2000),Comedy,122,2.2131147540983607
3061,3287,"Tigger Movie, The (2000)",Animation|Children's,129,2.7286821705426356
3062,3288,Cotton Mary (1999),Drama,4,3.0
3063,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,52,3.769230769230769
3064,3290,Soft Toilet Seats (1999),Comedy,1,3.0
3065,3291,Trois (2000),Thriller,1,2.0
3066,3292,"Big Combo, The (1955)",Film-Noir,6,3.8333333333333335
3067,3293,Conceiving Ada (1997),Drama|Sci-Fi,5,3.4
3068,3294,Eaten Alive (1976),Horror,2,2.5
3069,3295,Raining Stones (1993),Drama,2,3.5
3070,3296,To Sir with Love (1967),Drama,203,3.793103448275862
3071,3297,With Byrd at the South Pole (1930),Documentary,1,2.0
3072,3298,Boiler Room (2000),Drama,590,3.4593220338983053
3073,3299,Hanging Up (2000),Comedy|Drama,176,2.2954545454545454
3074,3300,Pitch Black (2000),Action|Sci-Fi,542,3.300738007380074
3075,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,602,3.3787375415282392
3076,3302,Beautiful People (1999),Comedy,53,3.339622641509434
3077,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,6,3.5
3078,3304,Blue Collar (1978),Crime|Drama,56,3.5714285714285716
3079,3305,Bluebeard (1944),Film-Noir|Horror,2,4.0
3080,3306,"Circus, The (1928)",Comedy,24,3.9583333333333335
3081,3307,City Lights (1931),Comedy|Drama|Romance,271,4.387453874538745
3082,3308,"Flamingo Kid, The (1984)",Comedy|Drama,294,3.197278911564626
3083,3309,"Dog's Life, A (1920)",Comedy,24,3.6666666666666665
3084,3310,"Kid, The (1921)",Action,62,3.7903225806451615
3085,3311,"Man from Laramie, The (1955)",Western,33,3.787878787878788
3086,3312,"McCullochs, The (1975)",Drama,1,1.0
3087,3313,Class Reunion (1982),Comedy,20,2.25
3088,3314,"Big Trees, The (1952)",Action|Drama,4,3.25
3089,3315,Happy Go Lovely (1951),Musical,1,2.0
3090,3316,Reindeer Games (2000),Action|Thriller,289,2.7681660899653977
3091,3317,Wonder Boys (2000),Comedy|Drama,496,3.9495967741935485
3092,3318,Deterrence (1998),Thriller,48,3.4791666666666665
3093,3319,Judy Berlin (1999),Drama,28,3.107142857142857
3094,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,45,3.511111111111111
3095,3321,"Waiting Game, The (2000)",Comedy,1,2.0
3096,3322,3 Strikes (2000),Comedy,4,2.75
3097,3323,Chain of Fools (2000),Comedy|Crime,1,3.0
3098,3324,Drowning Mona (2000),Comedy,190,2.763157894736842
3099,3325,"Next Best Thing, The (2000)",Comedy|Drama,160,2.33125
3100,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,180,2.8555555555555556
3101,3327,Beyond the Mat (2000),Documentary,134,3.529850746268657
3102,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,314,3.843949044585987
3103,3329,"Year My Voice Broke, The (1987)",Drama,27,3.814814814814815
3104,3330,Splendor in the Grass (1961),Drama,108,3.759259259259259
3105,3331,My Tutor (1983),Drama,35,2.3142857142857145
3106,3333,"Killing of Sister George, The (1968)",Drama,16,3.5
3107,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,461,4.082429501084599
3108,3335,Jail Bait (1954),Crime|Drama,12,2.6666666666666665
3109,3336,It Happened Here (1961),Drama,2,3.0
3110,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,2,3.5
3111,3338,For All Mankind (1989),Documentary,27,4.444444444444445
3112,3339,Cross of Iron (1977),War,43,3.744186046511628
3113,3340,Bride of the Monster (1956),Horror|Sci-Fi,71,2.8028169014084505
3114,3341,Born Yesterday (1950),Comedy,177,4.03954802259887
3115,3342,Birdy (1984),Drama|War,223,3.8565022421524664
3116,3343,And God Created Woman (1988),Comedy|Drama|Romance,40,2.375
3117,3344,Blood Feast (1963),Horror,20,2.6
3118,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,23,3.130434782608696
3119,3346,Color Me Blood Red (1965),Horror,5,2.8
3120,3347,Never Cry Wolf (1983),Drama,212,3.981132075471698
3121,3349,"Perils of Pauline, The (1947)",Comedy,25,3.4
3122,3350,"Raisin in the Sun, A (1961)",Drama,143,3.972027972027972
3123,3351,Two Thousand Maniacs! (1964),Horror,15,3.2666666666666666
3124,3352,Brown's Requiem (1998),Drama,3,2.6666666666666665
3125,3353,"Closer You Get, The (2000)",Comedy|Romance,2,4.0
3126,3354,Mission to Mars (2000),Sci-Fi,793,2.5952080706179066
3127,3355,"Ninth Gate, The (2000)",Thriller,298,2.8758389261744965
3128,3357,East-West (Est-ouest) (1999),Drama|Romance,103,3.766990291262136
3129,3358,Defending Your Life (1991),Comedy|Romance,446,3.681614349775785
3130,3359,Breaking Away (1979),Drama,520,4.0807692307692305
3131,3360,Hoosiers (1986),Drama,590,3.91864406779661
3132,3361,Bull Durham (1988),Comedy,1095,3.837442922374429
3133,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,765,3.969934640522876
3134,3363,American Graffiti (1973),Comedy|Drama,990,4.026262626262627
3135,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,151,3.9271523178807946
3136,3365,"Searchers, The (1956)",Western,245,4.085714285714285
3137,3366,Where Eagles Dare (1969),Action|Adventure|War,265,3.811320754716981
3138,3367,"Devil's Brigade, The (1968)",War,43,3.372093023255814
3139,3368,"Big Country, The (1958)",Romance|Western,63,3.6507936507936507
3140,3370,Betrayed (1988),Drama|Thriller,86,3.4302325581395348
3141,3371,Bound for Glory (1976),Drama,48,3.7083333333333335
3142,3372,"Bridge at Remagen, The (1969)",Action|War,56,3.5535714285714284
3143,3373,Buck and the Preacher (1972),Western,3,2.6666666666666665
3144,3374,Daughters of the Dust (1992),Drama,15,2.6
3145,3375,Destination Moon (1950),Sci-Fi,65,3.3384615384615386
3146,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1,1.0
3147,3377,Hangmen Also Die (1943),Drama|War,2,3.5
3148,3378,"Ogre, The (Der Unhold) (1996)",Drama,4,3.25
3149,3379,On the Beach (1959),Drama,95,3.9473684210526314
